disease,symptom,url_x,disease_cleaned,letter,name
Acute lymphoblastic leukaemia,hair loss,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,About acute lymphoblastic leukaemia,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,nausea,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,loss of appetite,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,exposure to high levels of radiation,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"Depending on how well you respond to treatment, the induction phase can last from two weeks to several months. In some cases, you or your child may be able to leave hospital and receive treatment on an outpatient basis if your symptoms improve.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,high temperature (fever) of 38C (101.4F) or above,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,rash,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,night sweats,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,feeling tired and breathless,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,The 2 most common symptoms of a gastrointestinal haemorrhage are:,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,mouth ulcers,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,tiredness,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,having repeated infections over a short space of time,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,severe headache,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,chronic myeloid leukaemia,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,Symptoms of acute lymphoblastic leukaemia include:,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"However, see your GP as soon as possible because any condition that causes these symptoms needs to be promptly investigated and treated.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,a purple skin rash (purpura),https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,Read more information about the causes of acute lymphoblastic leukaemia,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"As the number of immature cells increases, the number of healthy red blood cells and platelets fall, and it’s this fall which causes many of the symptoms of leukaemia.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"It is not known exactly what causes this DNA mutation to occur, but there are a few factors which may increase the risk of developing acute lymphoblastic leukaemia.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,diarrhoea,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"The cause or causes of acute leukaemia are uncertain, but known risk factors include:",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"white blood cells, which help fight infection",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"red blood cells, which carry oxygen around the body",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"The first step in diagnosing acute lymphoblastic leukaemia is for your GP to check for physical signs of the condition, such as swollen glands, and to take a blood sample.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,Causes of acute lymphoblastic leukaemia,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,high temperature (fever) of 38C (100.4F) or above,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"If you or your child has some or even all of these symptoms, it is still highly unlikely that acute leukaemia is the cause.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"Dasatinib cannot cure acute leukaemia but it can slow its growth, helping to relieve symptoms and prolong life.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,Symptoms of acute lymphoblastic leukaemia,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,acute myeloid leukaemia,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,stiff neck,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,unexplained weight loss,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,breathlessness,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"The situation can be made worse if you are confronted with the knowledge that even though your leukaemia may not currently be causing any symptoms, it could be a serious problem in later life. Having to wait many years to see how the leukaemia develops can be immensely stressful and can trigger feelings of stress, anxiety and depression.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,Complications of acute lymphoblastic leukaemia,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,The symptoms of an intracranial haemorrhage include:,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,Symptoms of infection include:,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,fatigue,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,headache,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,Read more about the symptoms of acute lymphoblastic leukaemia,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,"platelets, which help stop bleeding",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,Most of the symptoms are caused by the lack of healthy blood cells in your blood supply.,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,a bluish skin tone (cyanosis),https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,pale skin,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,blurred vision,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,breathing difficulties,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,vomiting blood,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,vomiting,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,swollen lymph nodes (glands),https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,seizures (fits),https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,muscle cramps,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
Acute lymphoblastic leukaemia,The most common symptoms of a pulmonary haemorrhage are:,https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/acute-lymphoblastic-leukaemia/,acute lymphoblastic leukaemia,A,Acute lymphoblastic leukaemia
